report_date,product,put_call,contract,strike,volume,oi,oi_change,oi_prev
20260915,standard,Put,2610,20000,10,1260,10,1250
20260915,standard,Call,2610,35000,0,24,0,24
20260915,standard,Put,2610,22500,3,250,3,247
20260915,standard,Call,2610,42750,0,3,0,3
20260915,standard,Put,2610,25000,223,1523,-23,1546
20260915,standard,Call,2610,45000,0,2,0,2
20260915,standard,Put,2610,26000,1,66,0,66
20260915,standard,Call,2610,47500,0,34,0,34
20260915,standard,Put,2610,27000,0,138,0,138
20260915,standard,Call,2610,50000,0,1,0,1
20260915,standard,Put,2610,28000,5,79,5,74
20260915,standard,Call,2610,53000,0,34,0,34
20260915,standard,Put,2610,29000,28,49,14,35
20260915,standard,Call,2610,55000,0,4,0,4
20260915,standard,Put,2610,30000,7,6142,5,6137
20260915,standard,Call,2610,57000,0,1,0,1
20260915,standard,Put,2610,31000,32,87,30,57
20260915,standard,Call,2610,59500,10,14,10,4
20260915,standard,Put,2610,32000,20,156,8,148
20260915,standard,Call,2610,60000,0,5,0,5
20260915,standard,Put,2610,33000,35,2850,32,2818
20260915,standard,Call,2610,60500,0,100,0,100
20260915,standard,Put,2610,34000,27,88,12,76
20260915,standard,Call,2610,61000,0,201,0,201
20260915,standard,Put,2610,35000,139,2119,15,2104
20260915,standard,Call,2610,62000,1,49,0,49
20260915,standard,Put,2610,36000,2,76,1,75
20260915,standard,Call,2610,63000,59,34,-9,43
20260915,standard,Put,2610,37000,4,253,0,253
20260915,standard,Call,2610,63125,1,0,0,0
20260915,standard,Put,2610,38000,68,129,6,123
20260915,standard,Call,2610,63250,6,11,6,5
20260915,standard,Put,2610,39000,16,126,6,120
20260915,standard,Call,2610,63500,23,17,5,12
20260915,standard,Put,2610,40000,143,4406,65,4341
20260915,standard,Call,2610,63625,2,0,0,0
20260915,standard,Put,2610,41000,9,165,-1,166
20260915,standard,Call,2610,63750,2,2,2,0
20260915,standard,Put,2610,42000,21,206,13,193
20260915,standard,Call,2610,63875,0,50,0,50
20260915,standard,Put,2610,42750,1,31,0,31
20260915,standard,Call,2610,64000,220,429,149,280
20260915,standard,Put,2610,43000,25,316,17,299
20260915,standard,Call,2610,64250,6,3,2,1
20260915,standard,Put,2610,43250,0,15,0,15
20260915,standard,Call,2610,64375,1,61,1,60
20260915,standard,Put,2610,43500,1,19,-1,20
20260915,standard,Call,2610,64500,247,204,141,63
20260915,standard,Put,2610,43750,2,13,0,13
20260915,standard,Call,2610,64625,2,688,1,687
20260915,standard,Put,2610,44000,42,275,6,269
20260915,standard,Call,2610,64750,0,755,0,755
20260915,standard,Put,2610,44250,1,36,0,36
20260915,standard,Call,2610,65000,261,735,114,621
20260915,standard,Put,2610,44500,0,5,0,5
20260915,standard,Call,2610,65250,8,20,1,19
20260915,standard,Put,2610,44750,0,37,0,37
20260915,standard,Call,2610,65375,0,5,0,5
20260915,standard,Put,2610,45000,193,2172,-9,2181
20260915,standard,Call,2610,65500,28,229,-2,231
20260915,standard,Put,2610,45250,0,30,0,30
20260915,standard,Call,2610,65750,5,57,-2,59
20260915,standard,Put,2610,45500,505,714,-201,915
20260915,standard,Call,2610,65875,1,2,0,2
20260915,standard,Put,2610,45750,0,132,0,132
20260915,standard,Call,2610,66000,409,1665,-299,1964
20260915,standard,Put,2610,46000,79,521,20,501
20260915,standard,Call,2610,66125,0,1,0,1
