report_date,product,put_call,contract,strike,volume,oi,oi_change,oi_prev
20260910,standard,Put,2609,20000,0,1551,0,1551
20260910,standard,Call,2609,30000,0,1750,-1800,3550
20260910,standard,Put,2609,21000,0,343,0,343
20260910,standard,Call,2609,37000,0,1,0,1
20260910,standard,Put,2609,22000,0,485,0,485
20260910,standard,Call,2609,40000,0,5,0,5
20260910,standard,Put,2609,23000,0,298,0,298
20260910,standard,Call,2609,42000,0,101,0,101
20260910,standard,Put,2609,24000,0,151,0,151
20260910,standard,Call,2609,42500,0,10,0,10
20260910,standard,Put,2609,25000,0,3940,0,3940
20260910,standard,Call,2609,43000,0,100,0,100
20260910,standard,Put,2609,26000,0,228,0,228
20260910,standard,Call,2609,43500,0,57,0,57
20260910,standard,Put,2609,27000,0,203,0,203
20260910,standard,Call,2609,45000,0,42,0,42
20260910,standard,Put,2609,27250,0,11,0,11
20260910,standard,Call,2609,48000,0,400,0,400
20260910,standard,Put,2609,27500,0,21,0,21
20260910,standard,Call,2609,48500,0,240,0,240
20260910,standard,Put,2609,27750,0,8,0,8
20260910,standard,Call,2609,49000,0,200,0,200
20260910,standard,Put,2609,28000,0,87,0,87
20260910,standard,Call,2609,50000,0,2650,-1800,4450
20260910,standard,Put,2609,28250,0,2,0,2
20260910,standard,Call,2609,50500,0,50,0,50
20260910,standard,Put,2609,28500,0,10,0,10
20260910,standard,Call,2609,51000,0,141,0,141
20260910,standard,Put,2609,28750,0,68,0,68
20260910,standard,Call,2609,51250,0,210,0,210
20260910,standard,Put,2609,29000,0,89,0,89
20260910,standard,Call,2609,52000,0,350,0,350
20260910,standard,Put,2609,29250,0,3,0,3
20260910,standard,Call,2609,53000,0,1100,0,1100
20260910,standard,Put,2609,29500,0,30,0,30
20260910,standard,Call,2609,53500,0,400,0,400
20260910,standard,Put,2609,29750,0,11,0,11
20260910,standard,Call,2609,53750,0,150,0,150
20260910,standard,Put,2609,30000,0,4610,-1650,6260
20260910,standard,Call,2609,54000,0,1056,0,1056
20260910,standard,Put,2609,30250,0,1,0,1
20260910,standard,Call,2609,54250,0,50,0,50
20260910,standard,Put,2609,30500,0,86,0,86
20260910,standard,Call,2609,54500,0,200,0,200
20260910,standard,Put,2609,30750,0,8,0,8
20260910,standard,Call,2609,54750,0,90,0,90
20260910,standard,Put,2609,31000,0,211,0,211
20260910,standard,Call,2609,55000,0,660,0,660
20260910,standard,Put,2609,31250,0,1,0,1
20260910,standard,Call,2609,56000,0,1250,0,1250
20260910,standard,Put,2609,31500,0,12,0,12
20260910,standard,Call,2609,56500,0,75,0,75
20260910,standard,Put,2609,31750,0,14,0,14
20260910,standard,Call,2609,57000,0,850,0,850
20260910,standard,Put,2609,32000,0,179,0,179
20260910,standard,Call,2609,57500,0,384,0,384
20260910,standard,Put,2609,32250,0,4,0,4
20260910,standard,Call,2609,58000,0,1101,0,1101
20260910,standard,Put,2609,32500,0,34,0,34
20260910,standard,Call,2609,59000,0,1096,0,1096
20260910,standard,Put,2609,32750,0,9,0,9
20260910,standard,Call,2609,60000,0,786,0,786
20260910,standard,Put,2609,33000,0,502,0,502
20260910,standard,Call,2609,60500,0,750,0,750
20260910,standard,Put,2609,33250,0,1,0,1
20260910,standard,Call,2609,60750,0,120,0,120
20260910,standard,Put,2609,33500,0,31,0,31
20260910,standard,Call,2609,61000,0,221,0,221
20260910,standard,Put,2609,33750,0,4,0,4
20260910,standard,Call,2609,61250,0,22,0,22
20260910,standard,Put,2609,34000,0,180,0,180
20260910,standard,Call,2609,61500,0,1,0,1
20260910,standard,Put,2609,34250,0,2,0,2
20260910,standard,Call,2609,61875,0,2,0,2
20260910,standard,Put,2609,34500,0,35,0,35
20260910,standard,Call,2609,62000,0,2002,0,2002
20260910,standard,Put,2609,34750,0,69,0,69
20260910,standard,Call,2609,62250,0,1,0,1
20260910,standard,Put,2609,35000,0,3893,0,3893
20260910,standard,Call,2609,62500,0,801,0,801
20260910,standard,Put,2609,35250,0,8,0,8
20260910,standard,Call,2609,63000,25,967,1,966
