report_date,product,put_call,contract,strike,volume,oi,oi_change,oi_prev
20260911,standard,Put,2610,20000,261,1017,238,779
20260911,standard,Call,2610,35000,0,24,0,24
20260911,standard,Put,2610,22500,91,132,80,52
20260911,standard,Call,2610,45000,0,2,0,2
20260911,standard,Put,2610,25000,93,1509,27,1482
20260911,standard,Call,2610,47500,0,34,0,34
20260911,standard,Put,2610,26000,0,65,0,65
20260911,standard,Call,2610,53000,0,34,0,34
20260911,standard,Put,2610,27000,29,115,9,106
20260911,standard,Call,2610,55000,0,4,0,4
20260911,standard,Put,2610,28000,5,23,4,19
20260911,standard,Call,2610,57000,0,1,0,1
20260911,standard,Put,2610,29000,7,19,6,13
20260911,standard,Call,2610,60000,0,1,0,1
20260911,standard,Put,2610,30000,68,6074,41,6033
20260911,standard,Call,2610,60500,0,100,0,100
20260911,standard,Put,2610,31000,7,28,6,22
20260911,standard,Call,2610,61000,0,201,0,201
20260911,standard,Put,2610,32000,123,124,72,52
20260911,standard,Call,2610,62000,1,49,0,49
20260911,standard,Put,2610,33000,87,2769,35,2734
20260911,standard,Call,2610,62500,1,1,1,0
20260911,standard,Put,2610,34000,39,63,37,26
20260911,standard,Call,2610,63000,36,14,9,5
20260911,standard,Put,2610,35000,107,2118,50,2068
20260911,standard,Call,2610,63500,48,7,4,3
20260911,standard,Put,2610,36000,17,55,13,42
20260911,standard,Call,2610,63875,0,50,0,50
20260911,standard,Put,2610,37000,39,206,13,193
20260911,standard,Call,2610,64000,124,263,11,252
20260911,standard,Put,2610,38000,18,45,10,35
20260911,standard,Call,2610,64250,2,1,1,0
20260911,standard,Put,2610,39000,27,108,1,107
20260911,standard,Call,2610,64375,60,60,60,0
20260911,standard,Put,2610,40000,163,4279,64,4215
20260911,standard,Call,2610,64500,22,39,14,25
20260911,standard,Put,2610,41000,12,148,4,144
20260911,standard,Call,2610,64625,1,1,1,0
20260911,standard,Put,2610,42000,23,171,5,166
20260911,standard,Call,2610,64750,758,755,754,1
20260911,standard,Put,2610,42750,0,31,0,31
20260911,standard,Call,2610,65000,473,644,221,423
20260911,standard,Put,2610,43000,60,244,47,197
20260911,standard,Call,2610,65250,20,19,18,1
20260911,standard,Put,2610,43250,0,15,0,15
20260911,standard,Call,2610,65375,5,5,5,0
20260911,standard,Put,2610,43500,1,15,0,15
20260911,standard,Call,2610,65500,49,165,33,132
20260911,standard,Put,2610,43750,0,13,0,13
20260911,standard,Call,2610,65750,6,59,3,56
20260911,standard,Put,2610,44000,15,258,5,253
20260911,standard,Call,2610,65875,0,2,0,2
20260911,standard,Put,2610,44250,0,36,0,36
20260911,standard,Call,2610,66000,1186,2109,886,1223
20260911,standard,Put,2610,44500,3,5,3,2
20260911,standard,Call,2610,66125,0,1,0,1
20260911,standard,Put,2610,44750,13,37,0,37
20260911,standard,Call,2610,66250,1,5,1,4
20260911,standard,Put,2610,45000,679,2157,509,1648
20260911,standard,Call,2610,66375,0,1,0,1
20260911,standard,Put,2610,45250,1,30,1,29
20260911,standard,Call,2610,66500,17,25,2,23
20260911,standard,Put,2610,45500,308,908,300,608
20260911,standard,Call,2610,66750,0,123,0,123
20260911,standard,Put,2610,45750,0,132,-11,143
20260911,standard,Call,2610,66875,20,20,20,0
20260911,standard,Put,2610,46000,48,393,30,363
20260911,standard,Call,2610,67000,266,1467,128,1339
20260911,standard,Put,2610,46250,0,13,0,13
20260911,standard,Call,2610,67125,30,28,28,0
20260911,standard,Put,2610,46500,2,257,0,257
20260911,standard,Call,2610,67250,12,5,5,0
20260911,standard,Put,2610,46750,2,132,1,131
20260911,standard,Call,2610,67375,0,74,0,74
20260911,standard,Put,2610,47000,62,416,7,409
20260911,standard,Call,2610,67500,239,390,116,274
20260911,standard,Put,2610,47250,6,42,1,41
20260911,standard,Call,2610,67625,0,85,0,85
20260911,standard,Put,2610,47500,8,43,0,43
20260911,standard,Call,2610,67750,10,1012,-1,1013
20260911,standard,Put,2610,47750,5,46,0,46
20260911,standard,Call,2610,68000,267,1368,62,1306
20260911,standard,Put,2610,48000,247,901,139,762
20260911,standard,Call,2610,68125,0,8,0,8
20260911,standard,Put,2610,48250,1,53,1,52
20260911,standard,Call,2610,68250,12,94,2,92
20260911,standard,Put,2610,48500,32,199,2,197
20260911,standard,Call,2610,68500,96,1184,27,1157
20260911,standard,Put,2610,48750,0,25,0,25
20260911,standard,Call,2610,68750,30,124,9,115
20260911,standard,Put,2610,49000,54,273,4,269
20260911,standard,Call,2610,68875,0,85,0,85
20260911,standard,Put,2610,49250,3,80,0,80
20260911,standard,Call,2610,69000,337,3077,126,2951
20260911,standard,Put,2610,49500,17,214,5,209
20260911,standard,Call,2610,69250,7,7,0,7
20260911,standard,Put,2610,49750,5,66,2,64
20260911,standard,Call,2610,69500,87,357,19,338
20260911,standard,Put,2610,50000,664,1674,77,1597
20260911,standard,Call,2610,69625,0,95,0,95
20260911,standard,Put,2610,50250,4,68,1,67
20260911,standard,Call,2610,69750,7,82,1,81
20260911,standard,Put,2610,50500,15,436,11,425
20260911,standard,Call,2610,69875,1,107,0,107
20260911,standard,Put,2610,50750,4,58,1,57
20260911,standard,Call,2610,70000,687,1803,-37,1840
20260911,standard,Put,2610,51000,71,492,44,448
20260911,standard,Call,2610,70125,4,0,0,0
20260911,standard,Put,2610,51250,0,91,0,91
20260911,standard,Call,2610,70250,0,14,0,14
20260911,standard,Put,2610,51500,18,443,4,439
20260911,standard,Call,2610,70375,3,124,0,124
20260911,standard,Put,2610,51750,0,80,0,80
20260911,standard,Call,2610,70500,47,314,-100,414
20260911,standard,Put,2610,52000,261,1876,43,1833
20260911,standard,Call,2610,70625,20,20,20,0
20260911,standard,Put,2610,52250,0,47,0,47
20260911,standard,Call,2610,70750,9,4,-5,9
20260911,standard,Put,2610,52500,7,467,0,467
20260911,standard,Call,2610,70875,1,1,0,1
20260911,standard,Put,2610,52750,3,123,0,123
20260911,standard,Call,2610,71000,295,1201,48,1153
20260911,standard,Put,2610,53000,103,1373,31,1342
20260911,standard,Call,2610,71250,8,128,0,128
20260911,standard,Put,2610,53250,0,74,0,74
20260911,standard,Call,2610,71375,0,1,0,1
20260911,standard,Put,2610,53500,17,852,4,848
20260911,standard,Call,2610,71500,21,269,-1,270
20260911,standard,Put,2610,53750,0,40,0,40
20260911,standard,Call,2610,72000,854,2046,48,1998
20260911,standard,Put,2610,54000,86,880,-27,907
20260911,standard,Call,2610,72250,3,86,-1,87
20260911,standard,Put,2610,54250,2,71,2,69
