report_date,product,put_call,contract,strike,volume,oi,oi_change,oi_prev
20260925,standard,Put,2610,20000,0,1510,0,1510
20260925,standard,Call,2610,35000,0,24,0,24
20260925,standard,Put,2610,22500,0,451,0,451
20260925,standard,Call,2610,42750,0,3,0,3
20260925,standard,Put,2610,25000,0,1564,0,1564
20260925,standard,Call,2610,45000,0,2,0,2
20260925,standard,Put,2610,26000,0,184,0,184
20260925,standard,Call,2610,47500,0,34,0,34
20260925,standard,Put,2610,27000,0,206,0,206
20260925,standard,Call,2610,50000,0,1,0,1
20260925,standard,Put,2610,28000,0,243,0,243
20260925,standard,Call,2610,53000,0,34,0,34
20260925,standard,Put,2610,29000,0,175,0,175
20260925,standard,Call,2610,55000,0,4,0,4
20260925,standard,Put,2610,30000,0,6441,0,6441
20260925,standard,Call,2610,57000,0,1,0,1
20260925,standard,Put,2610,31000,0,114,0,114
20260925,standard,Call,2610,59500,0,14,0,14
20260925,standard,Put,2610,32000,0,299,0,299
20260925,standard,Call,2610,60000,4,9,4,5
20260925,standard,Put,2610,33000,2,2929,0,2929
20260925,standard,Call,2610,60500,0,100,0,100
20260925,standard,Put,2610,34000,40,186,9,177
20260925,standard,Call,2610,61000,0,201,0,201
20260925,standard,Put,2610,35000,117,2268,39,2229
20260925,standard,Call,2610,62000,20,49,0,49
20260925,standard,Put,2610,36000,9,84,-2,86
20260925,standard,Call,2610,63000,0,157,0,157
20260925,standard,Put,2610,37000,6,329,0,329
20260925,standard,Call,2610,63250,0,6,0,6
20260925,standard,Put,2610,38000,23,203,-11,214
20260925,standard,Call,2610,63500,0,11,0,11
20260925,standard,Put,2610,39000,31,175,15,160
20260925,standard,Call,2610,63750,0,4,0,4
20260925,standard,Put,2610,40000,83,4457,-7,4464
20260925,standard,Call,2610,63875,0,50,0,50
20260925,standard,Put,2610,41000,20,243,16,227
20260925,standard,Call,2610,64000,2,730,0,730
20260925,standard,Put,2610,42000,35,315,23,292
20260925,standard,Call,2610,64125,0,1,0,1
20260925,standard,Put,2610,42750,3,31,0,31
20260925,standard,Call,2610,64250,0,6,0,6
20260925,standard,Put,2610,43000,67,446,24,422
20260925,standard,Call,2610,64375,0,61,0,61
20260925,standard,Put,2610,43250,10,15,-4,19
20260925,standard,Call,2610,64500,2,212,0,212
20260925,standard,Put,2610,43500,1,44,-1,45
20260925,standard,Call,2610,64625,0,687,0,687
20260925,standard,Put,2610,43750,0,25,0,25
20260925,standard,Call,2610,64750,0,755,0,755
20260925,standard,Put,2610,44000,14,325,11,314
20260925,standard,Call,2610,64875,0,7,0,7
20260925,standard,Put,2610,44250,14,37,0,37
20260925,standard,Call,2610,65000,19,1412,0,1412
20260925,standard,Put,2610,44500,20,44,20,24
20260925,standard,Call,2610,65125,0,4,0,4
20260925,standard,Put,2610,44750,0,37,0,37
20260925,standard,Call,2610,65250,2,21,1,20
20260925,standard,Put,2610,45000,57,2075,1,2074
20260925,standard,Call,2610,65375,0,6,0,6
