report_date,product,put_call,contract,strike,volume,oi,oi_change,oi_prev
20260908,standard,Put,2609,20000,0,1549,0,1549
20260908,standard,Call,2609,30000,0,2550,0,2550
20260908,standard,Put,2609,21000,0,343,0,343
20260908,standard,Call,2609,37000,0,1,0,1
20260908,standard,Put,2609,22000,0,485,0,485
20260908,standard,Call,2609,40000,0,5,0,5
20260908,standard,Put,2609,23000,0,298,0,298
20260908,standard,Call,2609,42000,0,101,0,101
20260908,standard,Put,2609,24000,0,151,0,151
20260908,standard,Call,2609,42500,0,10,0,10
20260908,standard,Put,2609,25000,0,3940,0,3940
20260908,standard,Call,2609,43000,0,100,0,100
20260908,standard,Put,2609,26000,0,228,0,228
20260908,standard,Call,2609,43500,0,57,0,57
20260908,standard,Put,2609,27000,0,203,0,203
20260908,standard,Call,2609,45000,0,42,0,42
20260908,standard,Put,2609,27250,0,11,0,11
20260908,standard,Call,2609,48000,0,400,0,400
20260908,standard,Put,2609,27500,0,21,0,21
20260908,standard,Call,2609,48500,0,240,0,240
20260908,standard,Put,2609,27750,0,8,0,8
20260908,standard,Call,2609,49000,0,200,0,200
20260908,standard,Put,2609,28000,0,87,0,87
20260908,standard,Call,2609,50000,0,3450,0,3450
20260908,standard,Put,2609,28250,0,2,0,2
20260908,standard,Call,2609,50500,0,50,0,50
20260908,standard,Put,2609,28500,0,10,0,10
20260908,standard,Call,2609,51000,0,141,0,141
20260908,standard,Put,2609,28750,0,68,0,68
20260908,standard,Call,2609,51250,0,210,0,210
20260908,standard,Put,2609,29000,0,89,0,89
20260908,standard,Call,2609,52000,0,350,0,350
20260908,standard,Put,2609,29250,0,3,0,3
20260908,standard,Call,2609,53000,0,1100,0,1100
20260908,standard,Put,2609,29500,0,30,0,30
20260908,standard,Call,2609,53500,0,400,0,400
20260908,standard,Put,2609,29750,0,11,0,11
20260908,standard,Call,2609,53750,0,150,0,150
20260908,standard,Put,2609,30000,0,5260,0,5260
20260908,standard,Call,2609,54000,0,1056,0,1056
20260908,standard,Put,2609,30250,0,1,0,1
20260908,standard,Call,2609,54250,0,50,0,50
20260908,standard,Put,2609,30500,0,86,0,86
20260908,standard,Call,2609,54500,0,200,0,200
20260908,standard,Put,2609,30750,0,8,0,8
20260908,standard,Call,2609,54750,0,90,0,90
20260908,standard,Put,2609,31000,0,211,0,211
20260908,standard,Call,2609,55000,0,660,0,660
20260908,standard,Put,2609,31250,0,1,0,1
20260908,standard,Call,2609,56000,0,1250,0,1250
20260908,standard,Put,2609,31500,0,12,0,12
