report_date,product,put_call,contract,strike,volume,oi,oi_change,oi_prev
20260924,standard,Put,2610,20000,0,1510,0,1510
20260924,standard,Call,2610,35000,0,24,0,24
20260924,standard,Put,2610,22500,0,451,0,451
20260924,standard,Call,2610,42750,0,3,0,3
20260924,standard,Put,2610,25000,0,1564,0,1564
20260924,standard,Call,2610,45000,0,2,0,2
20260924,standard,Put,2610,26000,0,184,0,184
20260924,standard,Call,2610,47500,0,34,0,34
20260924,standard,Put,2610,27000,8,206,0,206
20260924,standard,Call,2610,50000,0,1,0,1
20260924,standard,Put,2610,28000,86,243,86,157
20260924,standard,Call,2610,53000,0,34,0,34
20260924,standard,Put,2610,29000,44,175,40,135
20260924,standard,Call,2610,55000,0,4,0,4
20260924,standard,Put,2610,30000,334,6441,190,6251
20260924,standard,Call,2610,57000,0,1,0,1
20260924,standard,Put,2610,31000,133,114,8,106
20260924,standard,Call,2610,59500,0,14,0,14
20260924,standard,Put,2610,32000,243,299,116,183
20260924,standard,Call,2610,60000,0,5,0,5
20260924,standard,Put,2610,33000,171,2929,37,2892
20260924,standard,Call,2610,60500,0,100,0,100
20260924,standard,Put,2610,34000,82,177,56,121
20260924,standard,Call,2610,61000,0,201,0,201
20260924,standard,Put,2610,35000,113,2229,5,2224
20260924,standard,Call,2610,62000,0,49,0,49
20260924,standard,Put,2610,36000,55,86,-25,111
20260924,standard,Call,2610,63000,3,157,0,157
20260924,standard,Put,2610,37000,96,329,11,318
20260924,standard,Call,2610,63250,0,6,0,6
20260924,standard,Put,2610,38000,55,214,21,193
20260924,standard,Call,2610,63500,5,11,-2,13
20260924,standard,Put,2610,39000,53,160,11,149
20260924,standard,Call,2610,63750,0,4,0,4
20260924,standard,Put,2610,40000,299,4464,11,4453
20260924,standard,Call,2610,63875,0,50,0,50
20260924,standard,Put,2610,41000,131,227,54,173
20260924,standard,Call,2610,64000,86,730,-2,732
20260924,standard,Put,2610,42000,130,292,58,234
20260924,standard,Call,2610,64125,2,1,1,0
20260924,standard,Put,2610,42750,16,31,0,31
20260924,standard,Call,2610,64250,4,6,-2,8
20260924,standard,Put,2610,43000,163,422,25,397
20260924,standard,Call,2610,64375,0,61,0,61
20260924,standard,Put,2610,43250,9,19,4,15
20260924,standard,Call,2610,64500,1,212,-1,213
20260924,standard,Put,2610,43500,39,45,22,23
20260924,standard,Call,2610,64625,0,687,0,687
20260924,standard,Put,2610,43750,19,25,12,13
20260924,standard,Call,2610,64750,2,755,0,755
20260924,standard,Put,2610,44000,78,314,-1,315
20260924,standard,Call,2610,64875,0,7,0,7
20260924,standard,Put,2610,44250,11,37,1,36
20260924,standard,Call,2610,65000,161,1412,-8,1420
20260924,standard,Put,2610,44500,23,24,17,7
20260924,standard,Call,2610,65125,1,4,0,4
20260924,standard,Put,2610,44750,18,37,0,37
20260924,standard,Call,2610,65250,3,20,-1,21
20260924,standard,Put,2610,45000,1378,2074,-193,2267
20260924,standard,Call,2610,65375,1,6,1,5
20260924,standard,Put,2610,45250,10,29,0,29
20260924,standard,Call,2610,65500,29,226,-2,228
20260924,standard,Put,2610,45500,44,805,-9,814
20260924,standard,Call,2610,65625,1,18,0,18
20260924,standard,Put,2610,45750,0,132,0,132
20260924,standard,Call,2610,65750,14,112,-2,114
20260924,standard,Put,2610,46000,123,555,-34,589
20260924,standard,Call,2610,65875,3,16,0,16
20260924,standard,Put,2610,46250,0,13,0,13
20260924,standard,Call,2610,66000,210,2965,-7,2972
20260924,standard,Put,2610,46500,30,260,1,259
20260924,standard,Call,2610,66125,8,35,0,35
20260924,standard,Put,2610,46750,1,133,0,133
20260924,standard,Call,2610,66250,21,85,0,85
20260924,standard,Put,2610,47000,122,503,-3,506
20260924,standard,Call,2610,66375,57,96,55,41
20260924,standard,Put,2610,47250,11,152,10,142
20260924,standard,Call,2610,66500,186,185,16,169
20260924,standard,Put,2610,47500,7,56,0,56
20260924,standard,Call,2610,66625,2,66,0,66
20260924,standard,Put,2610,47750,11,46,0,46
20260924,standard,Call,2610,66750,88,196,33,163
20260924,standard,Put,2610,48000,171,946,36,910
20260924,standard,Call,2610,66875,2,22,1,21
20260924,standard,Put,2610,48250,2,53,-1,54
20260924,standard,Call,2610,67000,1189,1482,-341,1823
20260924,standard,Put,2610,48500,48,207,1,206
20260924,standard,Call,2610,67125,9,28,-4,32
20260924,standard,Put,2610,48750,5,275,0,275
20260924,standard,Call,2610,67250,21,24,2,22
20260924,standard,Put,2610,49000,261,478,134,344
20260924,standard,Call,2610,67375,3,75,1,74
20260924,standard,Put,2610,49250,7,80,-2,82
20260924,standard,Call,2610,67500,156,716,15,701
20260924,standard,Put,2610,49500,136,311,104,207
20260924,standard,Call,2610,67625,3,88,2,86
20260924,standard,Put,2610,49750,15,67,0,67
20260924,standard,Call,2610,67750,140,1134,96,1038
20260924,standard,Put,2610,50000,620,2694,51,2643
20260924,standard,Call,2610,67875,1,1,0,1
