report_date,product,put_call,contract,strike,volume,oi,oi_change,oi_prev
20260820,standard,Put,2609,20000,47,1494,47,1447
20260820,standard,Call,2609,30000,0,3750,0,3750
20260820,standard,Put,2609,21000,36,325,36,289
20260820,standard,Call,2609,37000,0,1,0,1
20260820,standard,Put,2609,22000,5,485,5,480
20260820,standard,Call,2609,40000,0,5,0,5
20260820,standard,Put,2609,23000,5,277,5,272
20260820,standard,Call,2609,42000,0,101,0,101
20260820,standard,Put,2609,24000,14,127,-8,135
20260820,standard,Call,2609,42500,0,10,0,10
20260820,standard,Put,2609,25000,0,3958,0,3958
20260820,standard,Call,2609,43000,0,100,0,100
20260820,standard,Put,2609,26000,2,188,2,186
20260820,standard,Call,2609,43500,0,57,0,57
20260820,standard,Put,2609,27000,8,193,8,185
20260820,standard,Call,2609,45000,0,42,0,42
20260820,standard,Put,2609,27250,10,12,1,11
20260820,standard,Call,2609,48000,0,400,0,400
20260820,standard,Put,2609,27500,0,21,0,21
20260820,standard,Call,2609,48500,0,240,0,240
20260820,standard,Put,2609,27750,0,8,0,8
20260820,standard,Call,2609,49000,0,200,0,200
20260820,standard,Put,2609,28000,1,69,1,68
20260820,standard,Call,2609,50000,0,4650,0,4650
20260820,standard,Put,2609,28250,0,1,0,1
20260820,standard,Call,2609,50500,0,50,0,50
20260820,standard,Put,2609,28500,0,8,0,8
20260820,standard,Call,2609,51000,0,141,0,141
20260820,standard,Put,2609,28750,1,66,0,66
20260820,standard,Call,2609,51250,0,210,0,210
20260820,standard,Put,2609,29000,12,59,0,59
20260820,standard,Call,2609,52000,0,350,0,350
20260820,standard,Put,2609,29250,0,3,0,3
20260820,standard,Call,2609,53000,0,1100,0,1100
20260820,standard,Put,2609,29500,3,32,0,32
20260820,standard,Call,2609,53500,0,400,0,400
20260820,standard,Put,2609,29750,4,15,1,14
20260820,standard,Call,2609,53750,0,150,0,150
20260820,standard,Put,2609,30000,45,6345,-13,6358
20260820,standard,Call,2609,54000,0,1056,0,1056
20260820,standard,Put,2609,30500,0,86,0,86
20260820,standard,Call,2609,54250,0,50,0,50
20260820,standard,Put,2609,30750,0,4,0,4
20260820,standard,Call,2609,54500,0,200,0,200
20260820,standard,Put,2609,31000,25,231,-11,242
20260820,standard,Call,2609,54750,0,90,0,90
20260820,standard,Put,2609,31500,1,18,-1,19
20260820,standard,Call,2609,55000,0,660,0,660
20260820,standard,Put,2609,31750,1,14,1,13
20260820,standard,Call,2609,56000,0,1250,0,1250
20260820,standard,Put,2609,32000,28,69,12,57
20260820,standard,Call,2609,56500,0,75,0,75
20260820,standard,Put,2609,32250,0,5,0,5
20260820,standard,Call,2609,57000,0,850,0,850
20260820,standard,Put,2609,32500,0,32,0,32
20260820,standard,Call,2609,57500,0,384,0,384
20260820,standard,Put,2609,32750,0,3,0,3
20260820,standard,Call,2609,58000,0,1101,0,1101
20260820,standard,Put,2609,33000,19,490,2,488
20260820,standard,Call,2609,59000,0,1096,0,1096
20260820,standard,Put,2609,33250,0,1,0,1
20260820,standard,Call,2609,60000,0,786,0,786
20260820,standard,Put,2609,33500,0,8,0,8
20260820,standard,Call,2609,60500,0,750,0,750
20260820,standard,Put,2609,33750,3,5,-1,6
20260820,standard,Call,2609,60750,0,120,0,120
20260820,standard,Put,2609,34000,17,166,0,166
20260820,standard,Call,2609,61000,0,221,0,221
20260820,standard,Put,2609,34250,0,4,0,4
20260820,standard,Call,2609,61250,0,22,0,22
20260820,standard,Put,2609,34500,3,25,3,22
20260820,standard,Call,2609,61500,0,2,0,2
20260820,standard,Put,2609,34750,0,69,0,69
20260820,standard,Call,2609,61875,0,2,0,2
20260820,standard,Put,2609,35000,82,3850,14,3836
20260820,standard,Call,2609,62000,0,2002,0,2002
20260820,standard,Put,2609,35250,0,2,0,2
20260820,standard,Call,2609,62250,0,1,0,1
20260820,standard,Put,2609,35500,0,14,0,14
20260820,standard,Call,2609,62500,0,801,0,801
20260820,standard,Put,2609,35750,1,51,1,50
20260820,standard,Call,2609,63000,1,963,0,963
20260820,standard,Put,2609,36000,14,106,1,105
20260820,standard,Call,2609,63250,0,1,0,1
20260820,standard,Put,2609,36250,0,2,0,2
20260820,standard,Call,2609,63500,0,4,0,4
20260820,standard,Put,2609,36500,1,32,1,31
20260820,standard,Call,2609,64000,0,1685,0,1685
20260820,standard,Put,2609,36750,0,59,0,59
20260820,standard,Call,2609,64250,0,100,0,100
20260820,standard,Put,2609,37000,8,579,-5,584
20260820,standard,Call,2609,64500,0,102,0,102
20260820,standard,Put,2609,37500,0,5,0,5
20260820,standard,Call,2609,64750,0,1,0,1
20260820,standard,Put,2609,37750,0,1,0,1
20260820,standard,Call,2609,65000,633,5380,126,5254
20260820,standard,Put,2609,38000,115,1083,102,981
20260820,standard,Call,2609,65250,0,2,0,2
20260820,standard,Put,2609,38500,1,241,-1,242
20260820,standard,Call,2609,65375,0,1,0,1
20260820,standard,Put,2609,38750,0,11,0,11
20260820,standard,Call,2609,65500,0,170,0,170
20260820,standard,Put,2609,39000,0,299,0,299
20260820,standard,Call,2609,65750,0,2,0,2
20260820,standard,Put,2609,39250,0,165,0,165
20260820,standard,Call,2609,66000,197,1776,150,1626
20260820,standard,Put,2609,39500,6,364,4,360
20260820,standard,Call,2609,66125,0,39,0,39
20260820,standard,Put,2609,39750,0,17,0,17
20260820,standard,Call,2609,66250,2,37,0,37
20260820,standard,Put,2609,40000,106,4718,26,4692
20260820,standard,Call,2609,66500,643,874,110,764
20260820,standard,Put,2609,40250,1,1,1,0
20260820,standard,Call,2609,66625,0,1,0,1
20260820,standard,Put,2609,40500,2,177,0,177
20260820,standard,Call,2609,66750,1005,1010,1002,8
20260820,standard,Put,2609,40750,1,48,0,48
20260820,standard,Call,2609,67000,857,3567,301,3266
20260820,standard,Put,2609,41000,11,946,1,945
20260820,standard,Call,2609,67125,0,1,0,1
20260820,standard,Put,2609,41250,0,1,0,1
20260820,standard,Call,2609,67250,0,3,0,3
20260820,standard,Put,2609,41500,0,22,0,22
20260820,standard,Call,2609,67375,30,29,28,1
20260820,standard,Put,2609,42000,10,2055,-1,2056
20260820,standard,Call,2609,67500,21,2131,-3,2134
20260820,standard,Put,2609,42250,7,21,0,21
20260820,standard,Call,2609,67625,0,31,0,31
20260820,standard,Put,2609,42500,1,30,1,29
20260820,standard,Call,2609,67750,0,479,0,479
20260820,standard,Put,2609,42750,0,17,0,17
20260820,standard,Call,2609,67875,0,36,0,36
20260820,standard,Put,2609,43000,11,1090,-2,1092
20260820,standard,Call,2609,68000,81,2058,-1,2059
20260820,standard,Put,2609,43250,0,60,0,60
20260820,standard,Call,2609,68125,0,39,0,39
20260820,standard,Put,2609,43500,0,783,0,783
20260820,standard,Call,2609,68250,2,20,0,20
20260820,standard,Put,2609,43750,0,14,0,14
20260820,standard,Call,2609,68375,0,5,0,5
20260820,standard,Put,2609,44000,25,1435,1,1434
20260820,standard,Call,2609,68500,24,135,13,122
20260820,standard,Put,2609,44250,0,31,0,31
20260820,standard,Call,2609,68625,1,6,0,6
20260820,standard,Put,2609,44500,0,129,0,129
20260820,standard,Call,2609,68750,5,310,1,309
20260820,standard,Put,2609,44750,0,14,0,14
20260820,standard,Call,2609,68875,1,77,-1,78
20260820,standard,Put,2609,45000,265,2438,4,2434
20260820,standard,Call,2609,69000,162,1697,10,1687
20260820,standard,Put,2609,45250,0,105,0,105
