report_date,product,put_call,contract,strike,volume,oi,oi_change,oi_prev
20260904,standard,Put,2609,20000,0,1549,0,1549
20260904,standard,Call,2609,30000,1200,2550,-1200,3750
20260904,standard,Put,2609,21000,0,343,0,343
20260904,standard,Call,2609,37000,0,1,0,1
20260904,standard,Put,2609,22000,0,485,0,485
20260904,standard,Call,2609,40000,0,5,0,5
20260904,standard,Put,2609,23000,2,298,2,296
20260904,standard,Call,2609,42000,0,101,0,101
20260904,standard,Put,2609,24000,0,151,0,151
20260904,standard,Call,2609,42500,0,10,0,10
20260904,standard,Put,2609,25000,0,3940,0,3940
20260904,standard,Call,2609,43000,0,100,0,100
20260904,standard,Put,2609,26000,0,228,0,228
20260904,standard,Call,2609,43500,0,57,0,57
20260904,standard,Put,2609,27000,0,203,0,203
20260904,standard,Call,2609,45000,0,42,0,42
20260904,standard,Put,2609,27250,0,11,0,11
20260904,standard,Call,2609,48000,0,400,0,400
20260904,standard,Put,2609,27500,0,21,0,21
20260904,standard,Call,2609,48500,0,240,0,240
20260904,standard,Put,2609,27750,0,8,0,8
20260904,standard,Call,2609,49000,0,200,0,200
20260904,standard,Put,2609,28000,0,87,0,87
20260904,standard,Call,2609,50000,1200,3450,-1200,4650
20260904,standard,Put,2609,28250,0,2,0,2
20260904,standard,Call,2609,50500,0,50,0,50
20260904,standard,Put,2609,28500,0,10,0,10
20260904,standard,Call,2609,51000,0,141,0,141
20260904,standard,Put,2609,28750,0,68,0,68
20260904,standard,Call,2609,51250,0,210,0,210
20260904,standard,Put,2609,29000,0,89,0,89
20260904,standard,Call,2609,52000,0,350,0,350
20260904,standard,Put,2609,29250,0,3,0,3
20260904,standard,Call,2609,53000,0,1100,0,1100
20260904,standard,Put,2609,29500,0,30,0,30
20260904,standard,Call,2609,53500,0,400,0,400
20260904,standard,Put,2609,29750,0,11,0,11
20260904,standard,Call,2609,53750,0,150,0,150
20260904,standard,Put,2609,30000,1200,5260,-1200,6460
20260904,standard,Call,2609,54000,0,1056,0,1056
20260904,standard,Put,2609,30250,0,1,0,1
20260904,standard,Call,2609,54250,0,50,0,50
20260904,standard,Put,2609,30500,0,86,0,86
20260904,standard,Call,2609,54500,0,200,0,200
20260904,standard,Put,2609,30750,0,8,0,8
20260904,standard,Call,2609,54750,0,90,0,90
20260904,standard,Put,2609,31000,0,211,0,211
20260904,standard,Call,2609,55000,0,660,0,660
20260904,standard,Put,2609,31250,0,1,0,1
20260904,standard,Call,2609,56000,0,1250,0,1250
20260904,standard,Put,2609,31500,0,12,0,12
20260904,standard,Call,2609,56500,0,75,0,75
20260904,standard,Put,2609,31750,0,14,0,14
20260904,standard,Call,2609,57000,0,850,0,850
20260904,standard,Put,2609,32000,0,179,0,179
20260904,standard,Call,2609,57500,0,384,0,384
20260904,standard,Put,2609,32250,0,4,0,4
20260904,standard,Call,2609,58000,0,1101,0,1101
20260904,standard,Put,2609,32500,0,34,0,34
20260904,standard,Call,2609,59000,0,1096,0,1096
20260904,standard,Put,2609,32750,0,9,0,9
20260904,standard,Call,2609,60000,0,786,0,786
20260904,standard,Put,2609,33000,10,502,-9,511
20260904,standard,Call,2609,60500,0,750,0,750
20260904,standard,Put,2609,33250,0,1,0,1
20260904,standard,Call,2609,60750,0,120,0,120
20260904,standard,Put,2609,33500,0,31,0,31
20260904,standard,Call,2609,61000,0,221,0,221
20260904,standard,Put,2609,33750,0,4,0,4
20260904,standard,Call,2609,61250,0,22,0,22
20260904,standard,Put,2609,34000,0,180,0,180
20260904,standard,Call,2609,61500,0,2,0,2
20260904,standard,Put,2609,34250,0,2,0,2
20260904,standard,Call,2609,61875,0,2,0,2
20260904,standard,Put,2609,34500,0,35,0,35
20260904,standard,Call,2609,62000,3,2002,0,2002
20260904,standard,Put,2609,34750,0,69,0,69
20260904,standard,Call,2609,62250,0,1,0,1
20260904,standard,Put,2609,35000,30,3893,-24,3917
20260904,standard,Call,2609,62500,0,801,0,801
20260904,standard,Put,2609,35250,0,8,0,8
20260904,standard,Call,2609,63000,5,967,0,967
20260904,standard,Put,2609,35500,0,20,0,20
20260904,standard,Call,2609,63250,0,1,0,1
20260904,standard,Put,2609,35750,0,52,0,52
20260904,standard,Call,2609,63500,4,4,0,4
20260904,standard,Put,2609,36000,1,286,0,286
20260904,standard,Call,2609,63750,5,3,3,0
20260904,standard,Put,2609,36250,0,5,0,5
20260904,standard,Call,2609,64000,18,1702,-5,1707
20260904,standard,Put,2609,36500,0,39,0,39
20260904,standard,Call,2609,64125,1,0,0,0
20260904,standard,Put,2609,36750,0,69,0,69
20260904,standard,Call,2609,64250,14,104,0,104
20260904,standard,Put,2609,37000,2,603,0,603
20260904,standard,Call,2609,64500,28,165,-1,166
20260904,standard,Put,2609,37250,0,1,0,1
20260904,standard,Call,2609,64625,4,1,0,1
20260904,standard,Put,2609,37500,10,11,-9,20
20260904,standard,Call,2609,64750,216,212,210,2
20260904,standard,Put,2609,37750,0,6,0,6
20260904,standard,Call,2609,64875,2,31,-2,33
20260904,standard,Put,2609,38000,4,980,0,980
20260904,standard,Call,2609,65000,758,4738,-431,5169
20260904,standard,Put,2609,38250,0,21,0,21
20260904,standard,Call,2609,65125,8,9,-1,10
20260904,standard,Put,2609,38500,2,157,-83,240
20260904,standard,Call,2609,65250,14,17,2,15
20260904,standard,Put,2609,38750,0,14,0,14
20260904,standard,Call,2609,65375,6,2,-1,3
20260904,standard,Put,2609,39000,2,201,0,201
20260904,standard,Call,2609,65500,73,411,4,407
20260904,standard,Put,2609,39250,2,166,1,165
20260904,standard,Call,2609,65625,2,6,0,6
20260904,standard,Put,2609,39500,2,310,1,309
20260904,standard,Call,2609,65750,150,105,94,11
20260904,standard,Put,2609,39750,1,11,1,10
20260904,standard,Call,2609,65875,1,0,-1,1
20260904,standard,Put,2609,40000,64,5021,0,5021
20260904,standard,Call,2609,66000,780,2048,-122,2170
20260904,standard,Put,2609,40250,21,30,11,19
20260904,standard,Call,2609,66125,6,41,0,41
20260904,standard,Put,2609,40500,16,181,0,181
20260904,standard,Call,2609,66250,23,88,1,87
20260904,standard,Put,2609,40750,2,49,0,49
20260904,standard,Call,2609,66375,7,12,3,9
20260904,standard,Put,2609,41000,62,1013,6,1007
20260904,standard,Call,2609,66500,516,2844,29,2815
20260904,standard,Put,2609,41250,0,34,0,34
20260904,standard,Call,2609,66625,154,162,150,12
20260904,standard,Put,2609,41500,6,65,-3,68
20260904,standard,Call,2609,66750,27,1618,1,1617
20260904,standard,Put,2609,41750,0,17,0,17
20260904,standard,Call,2609,66875,2,2,0,2
20260904,standard,Put,2609,42000,676,2526,330,2196
20260904,standard,Call,2609,67000,1427,3050,162,2888
20260904,standard,Put,2609,42250,8,24,1,23
20260904,standard,Call,2609,67125,8,7,1,6
20260904,standard,Put,2609,42500,21,81,19,62
20260904,standard,Call,2609,67250,19,21,1,20
20260904,standard,Put,2609,42750,2,23,2,21
20260904,standard,Call,2609,67375,14,45,3,42
20260904,standard,Put,2609,43000,407,1382,173,1209
20260904,standard,Call,2609,67500,172,1574,1,1573
20260904,standard,Put,2609,43250,50,110,50,60
20260904,standard,Call,2609,67625,9,15,4,11
20260904,standard,Put,2609,43500,5,887,0,887
20260904,standard,Call,2609,67750,32,496,-6,502
20260904,standard,Put,2609,43750,5,16,0,16
20260904,standard,Call,2609,67875,0,56,0,56
20260904,standard,Put,2609,44000,70,1480,40,1440
20260904,standard,Call,2609,68000,1141,3402,24,3378
20260904,standard,Put,2609,44250,0,33,0,33
20260904,standard,Call,2609,68125,6,67,-36,103
20260904,standard,Put,2609,44500,2,212,-1,213
20260904,standard,Call,2609,68250,17,56,2,54
20260904,standard,Put,2609,44750,0,36,0,36
20260904,standard,Call,2609,68375,7,27,1,26
20260904,standard,Put,2609,45000,52,2587,35,2552
20260904,standard,Call,2609,68500,182,323,9,314
20260904,standard,Put,2609,45250,0,105,0,105
20260904,standard,Call,2609,68625,11,26,-1,27
20260904,standard,Put,2609,45500,50,160,0,160
20260904,standard,Call,2609,68750,34,325,6,319
20260904,standard,Put,2609,45750,4,60,0,60
20260904,standard,Call,2609,68875,6,82,-1,83
20260904,standard,Put,2609,46000,75,1868,-2,1870
20260904,standard,Call,2609,69000,1237,2068,186,1882
20260904,standard,Put,2609,46250,13,68,2,66
20260904,standard,Call,2609,69125,5,129,0,129
20260904,standard,Put,2609,46500,54,438,38,400
20260904,standard,Call,2609,69250,118,186,83,103
20260904,standard,Put,2609,46750,44,66,5,61
20260904,standard,Call,2609,69375,6,29,0,29
20260904,standard,Put,2609,47000,223,1207,8,1199
20260904,standard,Call,2609,69500,122,808,10,798
20260904,standard,Put,2609,47250,3,225,0,225
20260904,standard,Call,2609,69625,8,73,0,73
20260904,standard,Put,2609,47500,33,1066,32,1034
20260904,standard,Call,2609,69750,47,1469,7,1462
20260904,standard,Put,2609,47750,0,117,0,117
20260904,standard,Call,2609,69875,6,51,5,46
20260904,standard,Put,2609,48000,253,2995,26,2969
20260904,standard,Call,2609,70000,1114,3842,-195,4037
20260904,standard,Put,2609,48250,1,124,0,124
20260904,standard,Call,2609,70125,8,11,6,5
20260904,standard,Put,2609,48500,13,770,9,761
20260904,standard,Call,2609,70250,9,648,6,642
20260904,standard,Put,2609,48750,26,153,2,151
20260904,standard,Call,2609,70375,3,5,3,2
20260904,standard,Put,2609,49000,371,2285,101,2184
20260904,standard,Call,2609,70500,131,386,27,359
20260904,standard,Put,2609,49250,0,216,0,216
20260904,standard,Call,2609,70625,0,268,0,268
20260904,standard,Put,2609,49500,32,274,17,257
20260904,standard,Call,2609,70750,6,49,5,44
