report_date,product,put_call,contract,strike,volume,oi,oi_change,oi_prev
20260909,standard,Put,2609,20000,2,1551,2,1549
20260909,standard,Call,2609,30000,1000,3550,1000,2550
20260909,standard,Put,2609,21000,0,343,0,343
20260909,standard,Call,2609,37000,0,1,0,1
20260909,standard,Put,2609,22000,0,485,0,485
20260909,standard,Call,2609,40000,0,5,0,5
20260909,standard,Put,2609,23000,0,298,0,298
20260909,standard,Call,2609,42000,0,101,0,101
20260909,standard,Put,2609,24000,0,151,0,151
20260909,standard,Call,2609,42500,0,10,0,10
20260909,standard,Put,2609,25000,0,3940,0,3940
20260909,standard,Call,2609,43000,0,100,0,100
20260909,standard,Put,2609,26000,0,228,0,228
20260909,standard,Call,2609,43500,0,57,0,57
20260909,standard,Put,2609,27000,0,203,0,203
20260909,standard,Call,2609,45000,0,42,0,42
20260909,standard,Put,2609,27250,0,11,0,11
20260909,standard,Call,2609,48000,0,400,0,400
20260909,standard,Put,2609,27500,0,21,0,21
20260909,standard,Call,2609,48500,0,240,0,240
20260909,standard,Put,2609,27750,0,8,0,8
20260909,standard,Call,2609,49000,0,200,0,200
20260909,standard,Put,2609,28000,0,87,0,87
20260909,standard,Call,2609,50000,1000,4450,1000,3450
20260909,standard,Put,2609,28250,0,2,0,2
20260909,standard,Call,2609,50500,0,50,0,50
20260909,standard,Put,2609,28500,0,10,0,10
20260909,standard,Call,2609,51000,0,141,0,141
20260909,standard,Put,2609,28750,0,68,0,68
20260909,standard,Call,2609,51250,0,210,0,210
20260909,standard,Put,2609,29000,0,89,0,89
20260909,standard,Call,2609,52000,0,350,0,350
20260909,standard,Put,2609,29250,0,3,0,3
20260909,standard,Call,2609,53000,0,1100,0,1100
20260909,standard,Put,2609,29500,0,30,0,30
20260909,standard,Call,2609,53500,0,400,0,400
20260909,standard,Put,2609,29750,0,11,0,11
20260909,standard,Call,2609,53750,0,150,0,150
20260909,standard,Put,2609,30000,1000,6260,1000,5260
20260909,standard,Call,2609,54000,0,1056,0,1056
20260909,standard,Put,2609,30250,0,1,0,1
