report_date,product,put_call,contract,strike,volume,oi,oi_change,oi_prev
20260819,standard,Put,2609,20000,138,1447,-32,1479
20260819,standard,Call,2609,30000,0,3750,0,3750
20260819,standard,Put,2609,21000,84,289,37,252
20260819,standard,Call,2609,37000,0,1,0,1
20260819,standard,Put,2609,22000,135,480,52,428
20260819,standard,Call,2609,40000,0,5,0,5
20260819,standard,Put,2609,23000,97,272,96,176
20260819,standard,Call,2609,42000,0,101,0,101
20260819,standard,Put,2609,24000,8,135,2,133
20260819,standard,Call,2609,42500,0,10,0,10
20260819,standard,Put,2609,25000,18,3958,13,3945
20260819,standard,Call,2609,43000,0,100,0,100
20260819,standard,Put,2609,26000,28,186,2,184
20260819,standard,Call,2609,43500,0,57,0,57
20260819,standard,Put,2609,27000,47,185,34,151
20260819,standard,Call,2609,45000,0,42,0,42
20260819,standard,Put,2609,27250,3,11,3,8
20260819,standard,Call,2609,48000,0,400,0,400
20260819,standard,Put,2609,27500,8,21,-1,22
20260819,standard,Call,2609,48500,0,240,0,240
20260819,standard,Put,2609,27750,11,8,-3,11
20260819,standard,Call,2609,49000,0,200,0,200
20260819,standard,Put,2609,28000,37,68,4,64
20260819,standard,Call,2609,50000,0,4650,0,4650
20260819,standard,Put,2609,28250,0,1,0,1
20260819,standard,Call,2609,50500,0,50,0,50
20260819,standard,Put,2609,28500,5,8,2,6
20260819,standard,Call,2609,51000,0,141,0,141
20260819,standard,Put,2609,28750,0,66,0,66
20260819,standard,Call,2609,51250,0,210,0,210
20260819,standard,Put,2609,29000,28,59,-1,60
20260819,standard,Call,2609,52000,0,350,0,350
20260819,standard,Put,2609,29250,9,3,3,0
20260819,standard,Call,2609,53000,0,1100,0,1100
20260819,standard,Put,2609,29500,48,32,-1,33
20260819,standard,Call,2609,53500,0,400,0,400
20260819,standard,Put,2609,29750,12,14,2,12
20260819,standard,Call,2609,53750,0,150,0,150
20260819,standard,Put,2609,30000,686,6358,20,6338
20260819,standard,Call,2609,54000,0,1056,0,1056
20260819,standard,Put,2609,30500,0,86,0,86
20260819,standard,Call,2609,54250,0,50,0,50
20260819,standard,Put,2609,30750,4,4,2,2
20260819,standard,Call,2609,54500,0,200,0,200
20260819,standard,Put,2609,31000,0,242,0,242
20260819,standard,Call,2609,54750,0,90,0,90
20260819,standard,Put,2609,31250,34,0,0,0
20260819,standard,Call,2609,55000,0,660,0,660
20260819,standard,Put,2609,31500,169,19,-141,160
20260819,standard,Call,2609,56000,0,1250,0,1250
20260819,standard,Put,2609,31750,10,13,8,5
20260819,standard,Call,2609,56500,0,75,0,75
